CountyDesc,FnsReportDate,ProgramCode,ProgramGroupCode,Name,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,ProgramGroupYear
SANTA CLARA,Aug 2017,NSLP,NSLP,ACE Charter School,ACE Esperanza Middle                                            ,NSLP_LUNCH,1333,294,829,2456,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,ACE Charter School,ACE Esperanza Middle                                            ,NSLP_SNACK_AREAELIGIBLE,777,0,0,777,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,BING NURSERY SCHOOL,BING NURSERY SCHOOL,NSLP_MILK,0,,576,576,2018
SAN MATEO,Aug 2017,NSLP,NSLP,ALL SOULS CHURCH SCHOOL,All Souls Catholic Elementary                                   ,NSLP_LUNCH,72,46,503,621,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Palo Alto High                                                  ,NSLP_BREAKFAST_SEVERENEED,262,63,99,424,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Palo Alto High                                                  ,NSLP_LUNCH,441,144,662,1247,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,ADDISON ELEMENTARY,NSLP_LUNCH,324,74,824,1222,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,JUANA BRIONES ELEMENTARY,NSLP_LUNCH,293,58,583,934,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,DUVENECK ELEMENTARY,NSLP_LUNCH,135,44,815,994,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,EL CARMELO ELEMENTARY,NSLP_LUNCH,268,75,698,1041,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,ESCONDIDO ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,337,124,287,748,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,ESCONDIDO ELEMENTARY,NSLP_LUNCH,523,248,993,1764,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,FAIRMEADOW ELEMENTARY,NSLP_LUNCH,258,74,1014,1346,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Henry M. Gunn High                                              ,NSLP_BREAKFAST,347,103,306,756,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Henry M. Gunn High                                              ,NSLP_LUNCH,723,177,3194,4094,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Herbert Hoover Elementary                                       ,NSLP_LUNCH,249,20,917,1186,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,JANE LATHROP STANFORD MIDDLE,NSLP_BREAKFAST,198,40,272,510,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,JANE LATHROP STANFORD MIDDLE,NSLP_LUNCH,373,88,2186,2647,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Frank S. Greene Jr. Middle                                      ,NSLP_BREAKFAST,227,30,188,445,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Frank S. Greene Jr. Middle                                      ,NSLP_LUNCH,464,88,1075,1627,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Lucille M. Nixon Elementary                                     ,NSLP_LUNCH,191,85,825,1101,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,OHLONE ELEMENTARY,NSLP_LUNCH,58,27,959,1044,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,PALO VERDE ELEMENTARY,NSLP_LUNCH,125,26,702,853,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,WALTER HAYS ELEMENTARY,NSLP_LUNCH,267,17,776,1060,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,BARRON PARK ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,408,66,100,574,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,BARRON PARK ELEMENTARY,NSLP_LUNCH,581,124,496,1201,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Ellen Fletcher Middle                                           ,NSLP_BREAKFAST,196,61,413,670,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Palo Alto Unified School District,Ellen Fletcher Middle                                           ,NSLP_LUNCH,375,95,1584,2054,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Sacred Heart Nativity School,Sacred Heart Nativity School,NSLP_BREAKFAST_SEVERENEED,492,207,58,757,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Sacred Heart Nativity School,Sacred Heart Nativity School,NSLP_LUNCH,497,207,64,768,2018
SAN MATEO,Jul 2017,NSLP,NSLP,South San Francisco Unified School District,PONDEROSA ELEMENTARY,NSLP_LUNCH,50,12,45,107,2018
SAN MATEO,Jul 2017,NSLP,NSLP,South San Francisco Unified School District,SOUTH SAN FRANCISCO HIGH,NSLP_LUNCH,648,157,267,1072,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Escuela Popular,Escuela Popular High School,NSLP_BREAKFAST_SEVERENEED,301,96,153,550,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Escuela Popular,Escuela Popular High School,NSLP_LUNCH,367,107,141,615,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Escuela Popular,Elementary School,NSLP_BREAKFAST_SEVERENEED,580,152,308,1040,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Escuela Popular,Elementary School,NSLP_LUNCH,1181,358,664,2203,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Bridges Academy                                                 ,NSLP_BREAKFAST_SEVERENEED,569,76,135,780,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Bridges Academy                                                 ,NSLP_LUNCH,925,122,203,1250,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Bridges Academy                                                 ,NSLP_SNACK_AREAELIGIBLE,90,0,0,90,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Alpha: Cornerstone Academy Preparatory,NSLP_BREAKFAST_SEVERENEED,279,53,54,386,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Alpha: Cornerstone Academy Preparatory,NSLP_LUNCH,1737,600,1138,3475,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Alpha: Cornerstone Academy Preparatory,NSLP_SNACK_AREAELIGIBLE,390,0,0,390,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Captain Jason M. Dahl Elementary                                ,NSLP_BREAKFAST_SEVERENEED,1263,244,268,1775,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Captain Jason M. Dahl Elementary                                ,NSLP_LUNCH,2695,486,835,4016,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Captain Jason M. Dahl Elementary                                ,NSLP_SNACK_AREAELIGIBLE,370,0,0,370,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,FRANKLIN ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1531,362,342,2235,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,FRANKLIN ELEMENTARY,NSLP_LUNCH,3034,740,641,4415,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,FRANKLIN ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,576,0,0,576,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,RAMBLEWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,385,76,83,544,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,RAMBLEWOOD ELEMENTARY,NSLP_LUNCH,1151,260,756,2167,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,RAMBLEWOOD ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,505,0,0,505,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,KIPP Heritage Academy,NSLP_BREAKFAST_SEVERENEED,311,113,239,663,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,KIPP Heritage Academy,NSLP_LUNCH,1039,353,865,2257,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,KIPP Heritage Academy,NSLP_SNACK_AREAELIGIBLE,580,0,0,580,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,G. W. Hellyer Elementary                                        ,NSLP_BREAKFAST_SEVERENEED,886,194,430,1510,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,G. W. Hellyer Elementary                                        ,NSLP_LUNCH,1616,368,913,2897,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,G. W. Hellyer Elementary                                        ,NSLP_SNACK_AREAELIGIBLE,80,0,0,80,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Jeanne R. Meadows Elementary                                    ,NSLP_BREAKFAST_SEVERENEED,1268,194,316,1778,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Jeanne R. Meadows Elementary                                    ,NSLP_LUNCH,2377,518,841,3736,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Robert F. Kennedy Elementary                                    ,NSLP_BREAKFAST_SEVERENEED,849,145,213,1207,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Robert F. Kennedy Elementary                                    ,NSLP_LUNCH,1633,308,579,2520,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Robert F. Kennedy Elementary                                    ,NSLP_SNACK_AREAELIGIBLE,269,0,0,269,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Los Arboles Literacy and Technology Academy                     ,NSLP_BREAKFAST_SEVERENEED,1164,247,502,1913,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Los Arboles Literacy and Technology Academy                     ,NSLP_LUNCH,1723,338,366,2427,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Los Arboles Literacy and Technology Academy                     ,NSLP_SNACK_AREAELIGIBLE,310,0,0,310,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,McKINLEY ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,775,136,145,1056,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,McKINLEY ELEMENTARY,NSLP_LUNCH,1795,283,323,2401,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,McKINLEY ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,331,0,0,331,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,SANTEE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1556,152,486,2194,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,SANTEE ELEMENTARY,NSLP_LUNCH,2605,243,489,3337,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,SANTEE ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,357,0,0,357,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Lairon College Preparatory Academy                              ,NSLP_BREAKFAST_SEVERENEED,1689,269,159,2117,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Lairon College Preparatory Academy                              ,NSLP_LUNCH,2299,347,202,2848,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Lairon College Preparatory Academy                              ,NSLP_SNACK_AREAELIGIBLE,597,0,0,597,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,STONEGATE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,1151,176,297,1624,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,STONEGATE ELEMENTARY,NSLP_LUNCH,3177,683,946,4806,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,STONEGATE ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,294,0,0,294,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Sylvandale Middle                                               ,NSLP_BREAKFAST_SEVERENEED,1396,264,280,1940,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Sylvandale Middle                                               ,NSLP_LUNCH,2554,520,614,3688,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Sylvandale Middle                                               ,NSLP_SNACK_AREAELIGIBLE,270,0,0,270,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Windmill Springs Elementary                                     ,NSLP_BREAKFAST_SEVERENEED,331,48,53,432,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Windmill Springs Elementary                                     ,NSLP_LUNCH,1392,276,422,2090,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,Windmill Springs Elementary                                     ,NSLP_SNACK_AREAELIGIBLE,415,0,0,415,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,"Shirakawa (George, Sr.) Elementary                              ",NSLP_BREAKFAST_SEVERENEED,1371,267,738,2376,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,"Shirakawa (George, Sr.) Elementary                              ",NSLP_LUNCH,2715,654,1028,4397,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Franklin-McKinley Elementary School District,"Shirakawa (George, Sr.) Elementary                              ",NSLP_SNACK_AREAELIGIBLE,302,0,0,302,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE I,NSLP_BREAKFAST_SEVERENEED,147,0,0,147,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE I,NSLP_LUNCH,87,0,0,87,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE I,NSLP_SNACK_AREAELIGIBLE,61,0,0,61,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE III,NSLP_BREAKFAST_SEVERENEED,141,0,0,141,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE III,NSLP_LUNCH,100,0,0,100,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE III,NSLP_SNACK_AREAELIGIBLE,67,0,0,67,2018
SAN MATEO,Aug 2017,NSLP,NSLP,Burlingame Elementary School District,Burlingame Intermediate                                         ,NSLP_LUNCH,349,79,827,1255,2018
SAN MATEO,Aug 2017,NSLP,NSLP,Burlingame Elementary School District,Hoover Elementary,NSLP_LUNCH,4,0,152,156,2018
SAN MATEO,Aug 2017,NSLP,NSLP,Burlingame Elementary School District,FRANKLIN ELEMENTARY,NSLP_LUNCH,70,21,440,531,2018
SAN MATEO,Aug 2017,NSLP,NSLP,Burlingame Elementary School District,LINCOLN ELEMENTARY,NSLP_LUNCH,59,9,272,340,2018
SAN MATEO,Aug 2017,NSLP,NSLP,Burlingame Elementary School District,MCKINLEY ELEMENTARY,NSLP_LUNCH,185,45,444,674,2018
SAN MATEO,Aug 2017,NSLP,NSLP,Burlingame Elementary School District,WASHINGTON ELEMENTARY,NSLP_LUNCH,202,10,138,350,2018
SAN MATEO,Aug 2017,NSLP,NSLP,Burlingame Elementary School District,ROOSEVELT ELEMENTARY,NSLP_LUNCH,65,13,170,248,2018
SAN MATEO,Aug 2017,NSLP,NSLP,"Oxford Day Academy, Inc.",Oxford Day Academy,NSLP_BREAKFAST,330,152,181,663,2018
SAN MATEO,Aug 2017,NSLP,NSLP,"Oxford Day Academy, Inc.",Oxford Day Academy,NSLP_LUNCH,330,152,178,660,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,LIETZ ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,227,36,103,366,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,LIETZ ELEMENTARY,NSLP_LUNCH,579,118,493,1190,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,NODDIN ELEMENTARY,NSLP_BREAKFAST,110,20,171,301,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,NODDIN ELEMENTARY,NSLP_LUNCH,208,48,858,1114,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,ALTA VISTA ELEMENTARY,NSLP_LUNCH,79,32,1055,1166,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,CARLTON ELEMENTARY,NSLP_LUNCH,129,44,646,819,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,DARTMOUTH MIDDLE,NSLP_BREAKFAST_SEVERENEED,295,86,52,433,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,DARTMOUTH MIDDLE,NSLP_LUNCH,542,169,494,1205,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,GUADALUPE ELEMENTARY,NSLP_LUNCH,160,33,1022,1215,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,OSTER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,152,84,164,400,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,OSTER ELEMENTARY,NSLP_LUNCH,244,122,773,1139,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,Union Middle                                                    ,NSLP_BREAKFAST_SEVERENEED,105,2,93,200,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Union Elementary School District,Union Middle                                                    ,NSLP_LUNCH,165,13,678,856,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Cupertino Union School District,Warren E. Hyde Middle                                           ,NSLP_BREAKFAST_SEVERENEED,29,0,21,50,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Cupertino Union School District,MURDOCK-PORTAL ELEMENTARY,NSLP_LUNCH,3,0,54,57,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Cupertino Union School District,D. J. Sedgwick Elementary                                       ,NSLP_BREAKFAST,39,18,140,197,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_BREAKFAST_SEVERENEED,300,93,50,443,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_LUNCH,790,260,98,1148,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_SNACK_AREAELIGIBLE,338,0,0,338,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory,NSLP_BREAKFAST_SEVERENEED,104,32,8,144,2018
SANTA CLARA,Aug 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory,NSLP_LUNCH,464,121,51,636,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA COE,Gateway School,NSLP_LUNCH,183,50,37,270,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA COE,Hester School,NSLP_LUNCH,439,74,64,577,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA COE,Seven Trees Educational Center,NSLP_LUNCH,232,4,34,270,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA COE,Edge Community Day School,NSLP_BREAKFAST_SEVERENEED,109,46,11,166,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA COE,Edge Community Day School,NSLP_LUNCH,217,51,37,305,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Santa Clara Unified School District,BRACHER ELEMENTARY,NSLP_LUNCH,254,31,167,452,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Santa Clara Unified School District,BRIARWOOD ELEMENTARY,NSLP_LUNCH,435,77,222,734,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Santa Clara Unified School District,GEORGE MAYNE ELEMENTARY,NSLP_LUNCH,520,137,229,886,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Santa Clara Unified School District,WESTWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,61,27,13,101,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Santa Clara Unified School District,WESTWOOD ELEMENTARY,NSLP_LUNCH,71,27,43,141,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Santa Clara Unified School District,Wilson Alternative                                              ,NSLP_BREAKFAST_SEVERENEED,15,8,8,31,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Santa Clara Unified School District,Wilson Alternative                                              ,NSLP_LUNCH,15,8,8,31,2018
SAN MATEO,Jul 2017,NSLP,NSLP,San Mateo Union High School District,San Mateo High                                                  ,NSLP_BREAKFAST_SEVERENEED,342,30,30,402,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Evergreen Valley High                                           ,NSLP_BREAKFAST_SEVERENEED,279,130,74,483,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Evergreen Valley High                                           ,NSLP_LUNCH,349,141,127,617,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,James Lick High                                                 ,NSLP_BREAKFAST_SEVERENEED,43,11,53,107,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,James Lick High                                                 ,NSLP_LUNCH,105,12,70,187,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,James Lick High                                                 ,NSLP_SNACK_AREAELIGIBLE,1444,0,0,1444,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Calero High,NSLP_SNACK_AREAELIGIBLE,142,0,0,142,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Independence High                                               ,NSLP_SNACK_AREAELIGIBLE,72,0,0,72,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,William C. Overfelt High                                        ,NSLP_BREAKFAST_SEVERENEED,57,42,74,173,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,William C. Overfelt High                                        ,NSLP_LUNCH,73,67,117,257,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,William C. Overfelt High                                        ,NSLP_SNACK_AREAELIGIBLE,4435,0,0,4435,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Piedmont Hills High                                             ,NSLP_LUNCH,87,51,30,168,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Santa Teresa High                                               ,NSLP_BREAKFAST_SEVERENEED,122,42,141,305,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Santa Teresa High                                               ,NSLP_LUNCH,212,70,202,484,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Silver Creek High                                               ,NSLP_SNACK_AREAELIGIBLE,1350,0,0,1350,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,East Side Union High School District,Yerba Buena High                                                ,NSLP_SNACK_AREAELIGIBLE,5763,0,0,5763,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #2,NSLP_BREAKFAST_SEVERENEED,62,0,0,62,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #2,NSLP_LUNCH,60,0,0,60,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #2,NSLP_SNACK_AREAELIGIBLE,2,0,0,2,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #3,NSLP_BREAKFAST_SEVERENEED,147,0,0,147,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #3,NSLP_LUNCH,149,0,0,149,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #5,NSLP_BREAKFAST_SEVERENEED,126,0,0,126,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #5,NSLP_LUNCH,92,0,0,92,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #5,NSLP_SNACK_AREAELIGIBLE,33,0,0,33,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #7,NSLP_BREAKFAST_SEVERENEED,87,0,0,87,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #7,NSLP_LUNCH,82,0,0,82,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #8,NSLP_BREAKFAST_SEVERENEED,107,0,0,107,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #8,NSLP_LUNCH,93,0,0,93,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Unity Care Group Inc.,UNITY CARE #8,NSLP_SNACK_AREAELIGIBLE,42,0,0,42,2018
SAN MATEO,Jul 2017,NSLP,NSLP,San Mateo County Office of Education,TOWER ROAD,NSLP_LUNCH,9,0,0,9,2018
SAN MATEO,Jul 2017,NSLP,NSLP,San Mateo County Office of Education,PALOS VERDES SPECIAL ED,NSLP_LUNCH,180,45,0,225,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Sequoia Union High School District,East Palo Alto Academy,NSLP_BREAKFAST_SEVERENEED,1079,53,34,1166,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Sequoia Union High School District,East Palo Alto Academy,NSLP_LUNCH,1051,84,142,1277,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Sequoia Union High School District,CARLMONT HIGH,NSLP_LUNCH,601,11,352,964,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Sequoia Union High School District,Menlo-Atherton High                                             ,NSLP_LUNCH,4131,408,582,5121,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Sequoia Union High School District,Sequoia High                                                    ,NSLP_LUNCH,6040,840,1260,8140,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Sequoia Union High School District,Woodside High                                                   ,NSLP_LUNCH,570,114,235,919,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Palo Alto Unified School District,BARRON PARK ELEMENTARY,NSLP_LUNCH,1810,489,598,2897,2018
